interaction_id,attribute,value
115,layer_to,2
115,weight,0.29999999999999999
115,type,host-parasite
115,category,prevalence
116,node_from,Oncorhynchus_kisutch
116,layer_from,2
116,node_to,Crepidostomum_farionis
116,layer_to,2
116,weight,10.5
116,type,host-parasite
116,category,prevalence
117,node_from,Oncorhynchus_kisutch
117,layer_from,2
117,node_to,Cyathocephalus_truncatus
117,layer_to,2
117,weight,0.69999999999999996
117,type,host-parasite
117,category,prevalence
118,node_from,Oncorhynchus_kisutch
118,layer_from,2
118,node_to,Eubothrium_salvelini
118,layer_to,2
118,weight,2.3999999999999999
118,type,host-parasite
118,category,prevalence
119,node_from,Oncorhynchus_kisutch
119,layer_from,2
119,node_to,Diphyllobothrium_sp._(L)
119,layer_to,2
119,weight,5.5
119,type,host-parasite
119,category,prevalence
120,node_from,Oncorhynchus_kisutch
120,layer_from,2
120,node_to,Schistocephalus_solidus_(L)
120,layer_to,2
120,weight,0.29999999999999999
120,type,host-parasite
120,category,prevalence
121,node_from,Oncorhynchus_kisutch
121,layer_from,2
121,node_to,Triaenophorus_nodulosus_(L)
121,layer_to,2
121,weight,3.1000000000000001
121,type,host-parasite
121,category,prevalence
122,node_from,Oncorhynchus_kisutch
122,layer_from,2
122,node_to,Philonema_agubernaculum
122,layer_to,2
122,weight,16.800000000000001
122,type,host-parasite
122,category,prevalence
123,node_from,Oncorhynchus_kisutch
123,layer_from,2
123,node_to,Cystidicola_farionis
123,layer_to,2
123,weight,4.7999999999999998
123,type,host-parasite
123,category,prevalence
124,node_from,Oncorhynchus_kisutch
124,layer_from,2
124,node_to,Neoechinorhynchus_strigosus
124,layer_to,2
124,weight,0.69999999999999996
124,type,host-parasite
124,category,prevalence
125,node_from,Oncorhynchus_kisutch
125,layer_from,2
125,node_to,Metechinorhynchus_salmonis
125,layer_to,2
125,weight,99.400000000000006
125,type,host-parasite
125,category,prevalence
126,node_from,Oncorhynchus_kisutch
126,layer_from,2
126,node_to,Pomphorhynchus_bulbocolli
126,layer_to,2
126,weight,6.5
126,type,host-parasite
126,category,prevalence
127,node_from,Oncorhynchus_kisutch
127,layer_from,2
127,node_to,Ergasilus_auritus
127,layer_to,2
127,weight,17.199999999999999
127,type,host-parasite
127,category,prevalence
128,node_from,Oncorhynchus_kisutch
128,layer_from,2
128,node_to,Ergasilus_nerkae
128,layer_to,2
128,weight,38.100000000000001
128,type,host-parasite
128,category,prevalence
129,node_from,Esox_lucius
129,layer_from,2
129,node_to,Schistocephalus_solidus_(L)
129,layer_to,2
129,weight,1.6000000000000001
129,type,host-parasite
129,category,prevalence
130,node_from,Esox_lucius
130,layer_from,2
130,node_to,Triaenophorus_crassus
130,layer_to,2
130,weight,3.2000000000000002
130,type,host-parasite
130,category,prevalence
131,node_from,Esox_lucius
131,layer_from,2
131,node_to,Triaenophorus_nodulosus
131,layer_to,2
131,weight,90.299999999999997
131,type,host-parasite
131,category,prevalence
132,node_from,Esox_lucius
132,layer_from,2
132,node_to,Proteocephalus_pinguis
132,layer_to,2
132,weight,1.6000000000000001
132,type,host-parasite
132,category,prevalence
133,node_from,Esox_lucius
133,layer_from,2
133,node_to,Raphidascaris_acus
133,layer_to,2
133,weight,3.2000000000000002
133,type,host-parasite
133,category,prevalence
134,node_from,Esox_lucius
134,layer_from,2
134,node_to,Neoechinorhynchus_strigosus
134,layer_to,2
134,weight,1.6000000000000001
134,type,host-parasite
134,category,prevalence
135,node_from,Esox_lucius
135,layer_from,2
135,node_to,Metechinorhynchus_salmonis
135,layer_to,2
135,weight,83.900000000000006
135,type,host-parasite
135,category,prevalence
136,node_from,Catostomus_catostomus
136,layer_from,2
136,node_to,Glaridacris_sp.
136,layer_to,2
136,weight,50
136,type,host-parasite
136,category,prevalence
137,node_from,Catostomus_catostomus
137,layer_from,2
137,node_to,Rhabdochona_cascadilla
137,layer_to,2
137,weight,58.299999999999997
137,type,host-parasite
137,category,prevalence
138,node_from,Catostomus_catostomus
138,layer_from,2
138,node_to,Metechinorhynchus_salmonis
138,layer_to,2
138,weight,83.299999999999997
138,type,host-parasite
138,category,prevalence
139,node_from,Catostomus_catostomus
139,layer_from,2
139,node_to,Ergasilus_sp._A
139,layer_to,2
139,weight,11.1
139,type,host-parasite
139,category,prevalence
140,node_from,Catostomus_commersoni
140,layer_from,2
140,node_to,Lissorchis_attenuatum
140,layer_to,2
140,weight,13.800000000000001
140,type,host-parasite
140,category,prevalence
141,node_from,Catostomus_commersoni
141,layer_from,2
141,node_to,Glaridacris_sp.
141,layer_to,2
141,weight,5.5999999999999996
141,type,host-parasite
141,category,prevalence
142,node_from,Catostomus_commersoni
142,layer_from,2
142,node_to,Hunterella_nodulosa
142,layer_to,2
142,weight,5.5999999999999996
142,type,host-parasite
142,category,prevalence
143,node_from,Catostomus_commersoni
143,layer_from,2
143,node_to,Rhabdochona_cascadilla
