layer_from,node_from,layer_to,node_to,weight,type
NTI negative,adenocystis utricularis,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,sarcothalia,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,trematocarpus,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,ulva rigida,1,non-trophic -
NTI negative,adenocystis utricularis,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,prionitis spp,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,sarcothalia,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,trematocarpus,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,ulva rigida,1,non-trophic -
NTI negative,ahnfeltiopsis spp.,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,prionitis spp,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,sarcothalia,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,trematocarpus,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,ulva rigida,1,non-trophic -
NTI negative,anthotoe spp.,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,balanus laevis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,gelidium rex,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,grateloupia,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,nothogenia,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,parantheopsis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,prionitis spp,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,sarcothalia,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,trematocarpus,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,ulva rigida,1,non-trophic -
NTI negative,austromegabalanus psittacus,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,balanus laevis,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,balanus laevis,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,balanus laevis,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,balanus laevis,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,balanus laevis,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,balanus laevis,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,balanus laevis,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,balanus laevis,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,balanus laevis,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,balanus laevis,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,balanus laevis,NTI negative,gelidium rex,1,non-trophic -
NTI negative,balanus laevis,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,balanus laevis,NTI negative,grateloupia,1,non-trophic -
NTI negative,balanus laevis,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,balanus laevis,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,balanus laevis,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,balanus laevis,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,balanus laevis,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,balanus laevis,NTI negative,nothogenia,1,non-trophic -
NTI negative,balanus laevis,NTI negative,parantheopsis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,balanus laevis,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,balanus laevis,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,balanus laevis,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,balanus laevis,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,balanus laevis,NTI negative,prionitis spp,1,non-trophic -
NTI negative,balanus laevis,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,balanus laevis,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,balanus laevis,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,balanus laevis,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,balanus laevis,NTI negative,sarcothalia,1,non-trophic -
NTI negative,balanus laevis,NTI negative,schottera nicaensis,1,non-trophic -
