layer,attribute,value
1236,location,"Skogan, N.-Trondelag (Norway)"
1236,longitude,12.016667
1236,type,time
1237,date,2004-08-20
1237,directed,TRUE
1237,latitude,63.58333
1237,location,"Leira nr. Trondheim, S.-Trondelag (Norway)"
1237,longitude,9.983333
1237,type,space
1238,date,2004-08-20
1238,directed,TRUE
1238,latitude,63.58333
1238,location,"Leira nr. Trondheim, S.-Trondelag (Norway)"
1238,longitude,9.983333
1238,type,time
1239,date,2004-08-21
1239,directed,TRUE
1239,latitude,62.81667
1239,location,"Berkak, S.-Trondelag (Norway)"
1239,longitude,10.016667
1239,type,space
1240,date,2004-08-21
1240,directed,TRUE
1240,latitude,62.81667
1240,location,"Berkak, S.-Trondelag (Norway)"
1240,longitude,10.016667
1240,type,time
1241,date,2004-08-22
1241,directed,TRUE
1241,latitude,62.26667
1241,location,"Dovrefjell, Grönbakken, S.-Trondelag (Norway)"
1241,longitude,9.583333
1241,type,space
1242,date,2004-08-22
1242,directed,TRUE
1242,latitude,62.26667
1242,location,"Dovrefjell, Grönbakken, S.-Trondelag (Norway)"
1242,longitude,9.583333
1242,type,time
1243,date,2004-08-22
1243,directed,TRUE
1243,latitude,62.28333
1243,location,"Dovrefjell, Driva, S.-Trondelag (Norway)"
1243,longitude,9.583333
1243,type,space
1244,date,2004-08-22
1244,directed,TRUE
1244,latitude,62.28333
1244,location,"Dovrefjell, Driva, S.-Trondelag (Norway)"
1244,longitude,9.583333
1244,type,time
1245,date,2004-08-23
1245,directed,TRUE
1245,latitude,61.33333
1245,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1245,longitude,10.3
1245,type,space
1246,date,2004-08-23
1246,directed,TRUE
1246,latitude,61.33333
1246,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1246,longitude,10.3
1246,type,time
1247,date,2004-08-24
1247,directed,TRUE
1247,latitude,61.35
1247,location,"Peer Gynt veien III, Oppland (Norway)"
1247,longitude,10.05
1247,type,space
1248,date,2004-08-24
1248,directed,TRUE
1248,latitude,61.35
1248,location,"Peer Gynt veien III, Oppland (Norway)"
1248,longitude,10.05
1248,type,time
1249,date,2004-08-24
1249,directed,TRUE
1249,latitude,61.46667
1249,location,"Peer Gynt veien II, Oppland (Norway)"
1249,longitude,9.866667
1249,type,space
1250,date,2004-08-24
1250,directed,TRUE
1250,latitude,61.46667
1250,location,"Peer Gynt veien II, Oppland (Norway)"
1250,longitude,9.866667
1250,type,time
1251,date,2004-08-24
1251,directed,TRUE
1251,latitude,61.5
1251,location,"Peer Gynt veien I, Oppland (Norway)"
1251,longitude,9.766667
1251,type,space
1252,date,2004-08-24
1252,directed,TRUE
1252,latitude,61.5
1252,location,"Peer Gynt veien I, Oppland (Norway)"
1252,longitude,9.766667
1252,type,time
1253,date,2004-08-26
1253,directed,TRUE
1253,latitude,59.2
1253,location,"Kjölen nr. Halden, Ostfolk (Norway)"
1253,longitude,11.433333
1253,type,space
1254,date,2004-08-26
1254,directed,TRUE
1254,latitude,59.2
1254,location,"Kjölen nr. Halden, Ostfolk (Norway)"
1254,longitude,11.433333
1254,type,time
1255,date,2004-08-26
1255,directed,TRUE
1255,latitude,61.33333
1255,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1255,longitude,10.3
1255,type,space
1256,date,2004-08-26
1256,directed,TRUE
1256,latitude,61.33333
1256,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1256,longitude,10.3
1256,type,time
1257,date,2005-06-10
1257,directed,TRUE
1257,latitude,47.71667
1257,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1257,longitude,8.983333
1257,type,space
1258,date,2005-06-10
1258,directed,TRUE
1258,latitude,47.71667
1258,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1258,longitude,8.983333
1258,type,time
1259,date,2005-06-11
1259,directed,TRUE
1259,latitude,47.68333
1259,location,"Horn / Bodensee / Gnadensee, Baden-Württemberg (Germany)"
1259,longitude,9
1259,type,space
1260,date,2005-06-11
1260,directed,TRUE
1260,latitude,47.68333
1260,location,"Horn / Bodensee / Gnadensee, Baden-Württemberg (Germany)"
1260,longitude,9
1260,type,time
1261,date,2005-06-11
1261,directed,TRUE
1261,latitude,47.73333
1261,location,"Radolfzell, Mindelsee, Baden-Württemberg (Germany)"
1261,longitude,9
1261,type,space
1262,date,2005-06-11
1262,directed,TRUE
1262,latitude,47.73333
1262,location,"Radolfzell, Mindelsee, Baden-Württemberg (Germany)"
1262,longitude,9
1262,type,time
1263,date,2005-06-12
1263,directed,TRUE
1263,latitude,47.76667
1263,location,"Andelshofen, Baden-Württemberg (Germany)"
1263,longitude,9.166667
1263,type,space
1264,date,2005-06-12
1264,directed,TRUE
1264,latitude,47.76667
1264,location,"Andelshofen, Baden-Württemberg (Germany)"
1264,longitude,9.166667
1264,type,time
1265,date,2005-06-14
1265,directed,TRUE
1265,latitude,47.55
1265,location,"Weinfelden / Thur, Thurgau (Switzerland)"
1265,longitude,9.1
1265,type,space
1266,date,2005-06-14
1266,directed,TRUE
1266,latitude,47.55
1266,location,"Weinfelden / Thur, Thurgau (Switzerland)"
1266,longitude,9.1
1266,type,time
1267,date,2005-06-14
1267,directed,TRUE
1267,latitude,47.65
1267,location,"Kattenhorn nr. Wangen / Bodensee /Untersee, Baden-Württemberg (Germany)"
1267,longitude,8.9
1267,type,space
1268,date,2005-06-14
1268,directed,TRUE
1268,latitude,47.65
1268,location,"Kattenhorn nr. Wangen / Bodensee /Untersee, Baden-Württemberg (Germany)"
1268,longitude,8.9
1268,type,time
1269,date,2005-06-15
1269,directed,TRUE
1269,latitude,47.61667
1269,location,"Neuwilen, Bommer Weiher, Thurgau (Switzerland)"
1269,longitude,9.15
1269,type,space
1270,date,2005-06-15
1270,directed,TRUE
1270,latitude,47.61667
1270,location,"Neuwilen, Bommer Weiher, Thurgau (Switzerland)"
1270,longitude,9.15
1270,type,time
1271,date,2005-06-17
1271,directed,TRUE
1271,latitude,47.71667
1271,location,"Markelfingen / Schlafbach, Baden-Württemberg (Germany)"
1271,longitude,9.016667
1271,type,space
1272,date,2005-06-17
1272,directed,TRUE
1272,latitude,47.71667
1272,location,"Markelfingen / Schlafbach, Baden-Württemberg (Germany)"
1272,longitude,9.016667
1272,type,time
1273,date,2005-06-17
1273,directed,TRUE
1273,latitude,47.7
1273,location,"Hegne nr. Allensbach, Baden-Württemberg (Germany)"
1273,longitude,9.083333
1273,type,space
1274,date,2005-06-17
1274,directed,TRUE
1274,latitude,47.7
1274,location,"Hegne nr. Allensbach, Baden-Württemberg (Germany)"
1274,longitude,9.083333
1274,type,time
1275,date,2005-06-18
1275,directed,TRUE
1275,latitude,47.71667
1275,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1275,longitude,8.983333
1275,type,space
1276,date,2005-06-18
1276,directed,TRUE
1276,latitude,47.71667
1276,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1276,longitude,8.983333
1276,type,time
1277,date,2005-06-23
1277,directed,TRUE
1277,latitude,55.15
1277,location,"Skaerbaek, Jylland (Denmark)"
1277,longitude,8.75
1277,type,space
1278,date,2005-06-23
1278,directed,TRUE
1278,latitude,55.15
1278,location,"Skaerbaek, Jylland (Denmark)"
1278,longitude,8.75
1278,type,time
1279,date,2005-06-24
1279,directed,TRUE
1279,latitude,54.31667
1279,location,"Katinger Watt, Schleswig-Holstein (Germany)"
1279,longitude,10.666667
1279,type,space
1280,date,2005-06-24
1280,directed,TRUE
1280,latitude,54.31667
1280,location,"Katinger Watt, Schleswig-Holstein (Germany)"
1280,longitude,10.666667
1280,type,time
1281,date,2005-06-24
1281,directed,TRUE
1281,latitude,54.33333
1281,location,"Süder-Friedrichs-Koog, Schleswig-Holstein (Germany)"
1281,longitude,8.95
1281,type,space
1282,date,2005-06-24
1282,directed,TRUE
1282,latitude,54.33333
1282,location,"Süder-Friedrichs-Koog, Schleswig-Holstein (Germany)"
1282,longitude,8.95
1282,type,time
1283,date,2005-06-24
1283,directed,TRUE
1283,latitude,55.06667
1283,location,"Tondern, Jylland (Denmark)"
1283,longitude,8.75
1283,type,space
1284,date,2005-06-24
1284,directed,TRUE
1284,latitude,55.06667
1284,location,"Tondern, Jylland (Denmark)"
1284,longitude,8.75
1284,type,time
1285,date,2005-06-25
1285,directed,TRUE
1285,latitude,55.05
1285,location,"Logumkloster, Jylland (Denmark)"
1285,longitude,8.933333
1285,type,space
1286,date,2005-06-25
1286,directed,TRUE
1286,latitude,55.05
1286,location,"Logumkloster, Jylland (Denmark)"
1286,longitude,8.933333
1286,type,time
1287,date,2005-07-05
1287,directed,TRUE
1287,latitude,48.56667
1287,location,"Rastenfeld, Niederösterreich (Austria)"
1287,longitude,15.316667
1287,type,space
1288,date,2005-07-05
1288,directed,TRUE
1288,latitude,48.56667
1288,location,"Rastenfeld, Niederösterreich (Austria)"
1288,longitude,15.316667
1288,type,time
1289,date,2005-07-15
1289,directed,TRUE
1289,latitude,54.41667
1289,location,"Rügen, Zittvitz, Mecklenburg-Vorpommern (Germany)"
1289,longitude,13.45
1289,type,space
1290,date,2005-07-15
1290,directed,TRUE
1290,latitude,54.41667
1290,location,"Rügen, Zittvitz, Mecklenburg-Vorpommern (Germany)"
1290,longitude,13.45
1290,type,time
1291,date,2005-07-16
1291,directed,TRUE
1291,latitude,54.41667
1291,location,"Rügen, Zittvitz II, Mecklenburg-Vorpommern (Germany)"
1291,longitude,13.466667
1291,type,space
1292,date,2005-07-16
1292,directed,TRUE
1292,latitude,54.41667
1292,location,"Rügen, Zittvitz II, Mecklenburg-Vorpommern (Germany)"
1292,longitude,13.466667
1292,type,time
1293,date,2005-07-17
1293,directed,TRUE
1293,latitude,54.43333
1293,location,"Rügen, Stedar, Mecklenburg-Vorpommern (Germany)"
1293,longitude,13.466667
1293,type,space
1294,date,2005-07-17
1294,directed,TRUE
1294,latitude,54.43333
1294,location,"Rügen, Stedar, Mecklenburg-Vorpommern (Germany)"
1294,longitude,13.466667
1294,type,time
1295,date,2005-07-18
1295,directed,TRUE
1295,latitude,54.35
1295,location,"Rügen, Neuensien, Mecklenburg-Vorpommern (Germany)"
1295,longitude,13.65
1295,type,space
1296,date,2005-07-18
1296,directed,TRUE
1296,latitude,54.35
1296,location,"Rügen, Neuensien, Mecklenburg-Vorpommern (Germany)"
1296,longitude,13.65
1296,type,time
1297,date,2005-07-19
1297,directed,TRUE
1297,latitude,54.31667
1297,location,"Rügen, Glowitz, Mecklenburg-Vorpommern (Germany)"
1297,longitude,13.45
1297,type,space
1298,date,2005-07-19
1298,directed,TRUE
1298,latitude,54.31667
1298,location,"Rügen, Glowitz, Mecklenburg-Vorpommern (Germany)"
1298,longitude,13.45
1298,type,time
1299,date,2005-07-20
1299,directed,TRUE
1299,latitude,48.73333
1299,location,"Nondorf, Niederösterreich (Austria)"
1299,longitude,15.033333
1299,type,space
1300,date,2005-07-20
1300,directed,TRUE
1300,latitude,48.73333
1300,location,"Nondorf, Niederösterreich (Austria)"
1300,longitude,15.033333
1300,type,time
1301,date,2005-07-20
1301,directed,TRUE
1301,latitude,54.41667
1301,location,"Rügen, Bergen / Kaiseritz, Mecklenburg-Vorpommern (Germany)"
1301,longitude,13.433333
1301,type,space
1302,date,2005-07-20
1302,directed,TRUE
1302,latitude,54.41667
1302,location,"Rügen, Bergen / Kaiseritz, Mecklenburg-Vorpommern (Germany)"
1302,longitude,13.433333
1302,type,time
1303,date,2005-07-21
1303,directed,TRUE
1303,latitude,54.36667
1303,location,"Rügen, Dolgemost, Mecklenburg-Vorpommern (Germany)"
1303,longitude,13.466667
1303,type,space
1304,date,2005-07-21
1304,directed,TRUE
1304,latitude,54.36667
1304,location,"Rügen, Dolgemost, Mecklenburg-Vorpommern (Germany)"
1304,longitude,13.466667
1304,type,time
1305,date,2005-07-22
1305,directed,TRUE
1305,latitude,48.58333
1305,location,"Waldreichs, Niederösterreich (Austria)"
1305,longitude,15.35
1305,type,space
1306,date,2005-07-22
1306,directed,TRUE
1306,latitude,48.58333
1306,location,"Waldreichs, Niederösterreich (Austria)"
1306,longitude,15.35
1306,type,time
1307,date,2005-07-22
1307,directed,TRUE
1307,latitude,54.43333
1307,location,"Rügen, Bergen / Nonnenweiher, Mecklenburg-Vorpommern (Germany)"
1307,longitude,13.416667
1307,type,space
1308,date,2005-07-22
1308,directed,TRUE
1308,latitude,54.43333
1308,location,"Rügen, Bergen / Nonnenweiher, Mecklenburg-Vorpommern (Germany)"
1308,longitude,13.416667
1308,type,time
1309,date,2005-07-23
1309,directed,TRUE
1309,latitude,54.41667
1309,location,"Rügen, Kiekut, Mecklenburg-Vorpommern (Germany)"
1309,longitude,13.533333
1309,type,space
1310,date,2005-07-23
1310,directed,TRUE
1310,latitude,54.41667
1310,location,"Rügen, Kiekut, Mecklenburg-Vorpommern (Germany)"
1310,longitude,13.533333
1310,type,time
1311,date,2005-07-24
1311,directed,TRUE
1311,latitude,54.31667
1311,location,"Rügen, Neukamp, Mecklenburg-Vorpommern (Germany)"
1311,longitude,13.45
1311,type,space
1312,date,2005-07-24
1312,directed,TRUE
1312,latitude,54.31667
1312,location,"Rügen, Neukamp, Mecklenburg-Vorpommern (Germany)"
1312,longitude,13.45
1312,type,time
1313,date,2005-07-24
1313,directed,TRUE
1313,latitude,54.41667
1313,location,"Rügen, Bergen / Kaiseritz, Mecklenburg-Vorpommern (Germany)"
1313,longitude,13.433333
1313,type,space
1314,date,2005-07-24
1314,directed,TRUE
1314,latitude,54.41667
1314,location,"Rügen, Bergen / Kaiseritz, Mecklenburg-Vorpommern (Germany)"
1314,longitude,13.433333
1314,type,time
1315,date,2005-07-25
1315,directed,TRUE
1315,latitude,48.31667
1315,location,"Neustift, Niederösterreich (Austria)"
1315,longitude,15.666667
1315,type,space
1316,date,2005-07-25
1316,directed,TRUE
1316,latitude,48.31667
1316,location,"Neustift, Niederösterreich (Austria)"
1316,longitude,15.666667
1316,type,time
1317,date,2005-07-26
1317,directed,TRUE
1317,latitude,48.53333
1317,location,"Frankenreith, Niederösterreich (Austria)"
1317,longitude,15.116667
1317,type,space
1318,date,2005-07-26
1318,directed,TRUE
1318,latitude,48.53333
1318,location,"Frankenreith, Niederösterreich (Austria)"
1318,longitude,15.116667
1318,type,time
1319,date,2005-07-28
1319,directed,TRUE
1319,latitude,54.31667
1319,location,"Rügen, Neukamp, Mecklenburg-Vorpommern (Germany)"
1319,longitude,13.45
1319,type,space
1320,date,2005-07-28
1320,directed,TRUE
1320,latitude,54.31667
1320,location,"Rügen, Neukamp, Mecklenburg-Vorpommern (Germany)"
1320,longitude,13.45
1320,type,time
1321,date,2005-07-29
1321,directed,TRUE
1321,latitude,54.48333
1321,location,"Gammelby, Schleswig-Holstein (Germany)"
1321,longitude,9.783333
1321,type,space
1322,date,2005-07-29
1322,directed,TRUE
1322,latitude,54.48333
1322,location,"Gammelby, Schleswig-Holstein (Germany)"
1322,longitude,9.783333
1322,type,time
1323,date,2005-08-25
1323,directed,TRUE
1323,latitude,45.11667
1323,location,"Modrus, Istrien (Croatia)"
1323,longitude,15.233333
1323,type,space
1324,date,2005-08-25
1324,directed,TRUE
1324,latitude,45.11667
1324,location,"Modrus, Istrien (Croatia)"
1324,longitude,15.233333
1324,type,time
1325,date,2005-11-28
1325,directed,TRUE
1325,latitude,54.26667
1325,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1325,longitude,8.666667
1325,type,space
1326,date,2005-11-28
1326,directed,TRUE
1326,latitude,54.26667
1326,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1326,longitude,8.666667
1326,type,time
1327,date,2006-04-10
1327,directed,TRUE
1327,latitude,48.56667
1327,location,"Rastenfeld, Niederösterreich (Austria)"
1327,longitude,15.316667
1327,type,space
1328,date,2006-04-10
1328,directed,TRUE
1328,latitude,48.56667
1328,location,"Rastenfeld, Niederösterreich (Austria)"
1328,longitude,15.316667
1328,type,time
1329,date,2006-04-22
1329,directed,TRUE
1329,latitude,48.7
1329,location,"St. Ulrichs, Niederösterreich (Austria)"
1329,longitude,14.916667
1329,type,space
1330,date,2006-04-22
1330,directed,TRUE
1330,latitude,48.7
1330,location,"St. Ulrichs, Niederösterreich (Austria)"
1330,longitude,14.916667
1330,type,time
1331,date,2006-04-23
1331,directed,TRUE
1331,latitude,48.55
1331,location,"Etzen, Niederösterreich (Austria)"
1331,longitude,15.033333
1331,type,space
1332,date,2006-04-23
1332,directed,TRUE
1332,latitude,48.55
1332,location,"Etzen, Niederösterreich (Austria)"
1332,longitude,15.033333
1332,type,time
1333,date,2006-04-24
1333,directed,TRUE
1333,latitude,48.48333
1333,location,"Pretrobruck, Niederösterreich (Austria)"
1333,longitude,15
1333,type,space
1334,date,2006-04-24
1334,directed,TRUE
1334,latitude,48.48333
1334,location,"Pretrobruck, Niederösterreich (Austria)"
1334,longitude,15
1334,type,time
1335,date,2006-07-02
1335,directed,TRUE
1335,latitude,47.71667
1335,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1335,longitude,8.983333
1335,type,space
1336,date,2006-07-02
1336,directed,TRUE
1336,latitude,47.71667
1336,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1336,longitude,8.983333
1336,type,time
1337,date,2006-07-03
1337,directed,TRUE
1337,latitude,47.65
1337,location,"Kattenhorn nr. Wangen / Bodensee /Untersee, Baden-Württemberg (Germany)"
1337,longitude,8.9
1337,type,space
1338,date,2006-07-03
1338,directed,TRUE
1338,latitude,47.65
1338,location,"Kattenhorn nr. Wangen / Bodensee /Untersee, Baden-Württemberg (Germany)"
1338,longitude,8.9
1338,type,time
1339,date,2006-07-03
1339,directed,TRUE
1339,latitude,47.73333
1339,location,"Markelfingen, Baden-Württemberg (Germany)"
1339,longitude,8.983333
1339,type,space
1340,date,2006-07-03
1340,directed,TRUE
1340,latitude,47.73333
1340,location,"Markelfingen, Baden-Württemberg (Germany)"
1340,longitude,8.983333
1340,type,time
1341,date,2006-07-04
1341,directed,TRUE
1341,latitude,47.65
1341,location,"Kattenhorn nr. Wangen / Bodensee /Untersee, Baden-Württemberg (Germany)"
1341,longitude,8.9
1341,type,space
1342,date,2006-07-04
1342,directed,TRUE
1342,latitude,47.65
1342,location,"Kattenhorn nr. Wangen / Bodensee /Untersee, Baden-Württemberg (Germany)"
1342,longitude,8.9
1342,type,time
1343,date,2006-07-04
1343,directed,TRUE
1343,latitude,47.68333
1343,location,"Lindenbühl nr. Reichenau, Baden-Württemberg (Germany)"
1343,longitude,9.116667
1343,type,space
1344,date,2006-07-04
1344,directed,TRUE
1344,latitude,47.68333
1344,location,"Lindenbühl nr. Reichenau, Baden-Württemberg (Germany)"
1344,longitude,9.116667
1344,type,time
1345,date,2006-07-04
1345,directed,TRUE
1345,latitude,47.71667
1345,location,"Markelfingen / Schlafbach, Baden-Württemberg (Germany)"
1345,longitude,9.016667
1345,type,space
1346,date,2006-07-04
1346,directed,TRUE
1346,latitude,47.71667
1346,location,"Markelfingen / Schlafbach, Baden-Württemberg (Germany)"
1346,longitude,9.016667
1346,type,time
1347,date,2006-07-04
1347,directed,TRUE
1347,latitude,47.7
1347,location,"Hegne nr. Allensbach, Baden-Württemberg (Germany)"
1347,longitude,9.083333
1347,type,space
1348,date,2006-07-04
1348,directed,TRUE
1348,latitude,47.7
1348,location,"Hegne nr. Allensbach, Baden-Württemberg (Germany)"
1348,longitude,9.083333
1348,type,time
1349,date,2006-07-15
1349,directed,TRUE
1349,latitude,48.5
1349,location,"Grafenschlag, Niederösterreich (Austria)"
1349,longitude,15.15
1349,type,space
1350,date,2006-07-15
1350,directed,TRUE
1350,latitude,48.5
1350,location,"Grafenschlag, Niederösterreich (Austria)"
1350,longitude,15.15
1350,type,time
1351,date,2006-07-15
1351,directed,TRUE
1351,latitude,48.53333
1351,location,"Frankenreith, Niederösterreich (Austria)"
1351,longitude,15.116667
1351,type,space
1352,date,2006-07-15
1352,directed,TRUE
1352,latitude,48.53333
1352,location,"Frankenreith, Niederösterreich (Austria)"
1352,longitude,15.116667
1352,type,time
1353,date,2006-08-03
1353,directed,TRUE
1353,latitude,53.85
1353,location,"nr. Grabnik, Mazurskie (Poland)"
1353,longitude,22.183333
1353,type,space
1354,date,2006-08-03
1354,directed,TRUE
1354,latitude,53.85
1354,location,"nr. Grabnik, Mazurskie (Poland)"
1354,longitude,22.183333
1354,type,time
1355,date,2006-08-05
1355,directed,TRUE
1355,latitude,55.06667
1355,location,"Jurbarkas, Litauen (Lithuania)"
1355,longitude,22.766667
1355,type,space
1356,date,2006-08-05
1356,directed,TRUE
1356,latitude,55.06667
1356,location,"Jurbarkas, Litauen (Lithuania)"
1356,longitude,22.766667
1356,type,time
1357,date,2006-08-06
1357,directed,TRUE
1357,latitude,55.53333
1357,location,"Siluva, Litauen (Lithuania)"
1357,longitude,23.2
1357,type,space
1358,date,2006-08-06
1358,directed,TRUE
1358,latitude,55.53333
1358,location,"Siluva, Litauen (Lithuania)"
1358,longitude,23.2
1358,type,time
1359,date,2006-08-07
1359,directed,TRUE
1359,latitude,55.06667
1359,location,"Kiduliai nr. Jurbarkas, Litauen (Lithuania)"
1359,longitude,22.783333
1359,type,space
1360,date,2006-08-07
1360,directed,TRUE
1360,latitude,55.06667
1360,location,"Kiduliai nr. Jurbarkas, Litauen (Lithuania)"
1360,longitude,22.783333
1360,type,time
1361,date,2006-08-09
1361,directed,TRUE
1361,latitude,55.01667
1361,location,"nr. Rociskiai, Litauen (Lithuania)"
1361,longitude,22.65
1361,type,space
1362,date,2006-08-09
1362,directed,TRUE
1362,latitude,55.01667
1362,location,"nr. Rociskiai, Litauen (Lithuania)"
1362,longitude,22.65
1362,type,time
1363,date,2006-08-09
1363,directed,TRUE
1363,latitude,55.03333
1363,location,"Sudargas, Litauen (Lithuania)"
1363,longitude,22.6
1363,type,space
1364,date,2006-08-09
1364,directed,TRUE
1364,latitude,55.03333
1364,location,"Sudargas, Litauen (Lithuania)"
1364,longitude,22.6
1364,type,time
1365,date,2006-08-10
1365,directed,TRUE
1365,latitude,55.08333
1365,location,"Raudone, Litauen (Lithuania)"
1365,longitude,23.116667
1365,type,space
1366,date,2006-08-10
1366,directed,TRUE
1366,latitude,55.08333
1366,location,"Raudone, Litauen (Lithuania)"
1366,longitude,23.116667
1366,type,time
1367,date,2006-08-11
1367,directed,TRUE
1367,latitude,55.93333
1367,location,"Palanga, Litauen (Lithuania)"
1367,longitude,21.066667
1367,type,space
1368,date,2006-08-11
1368,directed,TRUE
1368,latitude,55.93333
1368,location,"Palanga, Litauen (Lithuania)"
1368,longitude,21.066667
1368,type,time
1369,date,2006-08-12
1369,directed,TRUE
1369,latitude,55.51667
1369,location,"Neringa, Juodkrante, Litauen (Lithuania)"
1369,longitude,21.1
1369,type,space
1370,date,2006-08-12
1370,directed,TRUE
1370,latitude,55.51667
1370,location,"Neringa, Juodkrante, Litauen (Lithuania)"
1370,longitude,21.1
1370,type,time
1371,date,2006-08-13
1371,directed,TRUE
1371,latitude,55.93333
1371,location,"Palanga, Litauen (Lithuania)"
1371,longitude,21.066667
1371,type,space
1372,date,2006-08-13
1372,directed,TRUE
1372,latitude,55.93333
1372,location,"Palanga, Litauen (Lithuania)"
1372,longitude,21.066667
1372,type,time
1373,date,2006-08-14
1373,directed,TRUE
1373,latitude,55.86667
1373,location,"Nemirseta nr. Palanga, Litauen (Lithuania)"
1373,longitude,21.05
1373,type,space
1374,date,2006-08-14
1374,directed,TRUE
1374,latitude,55.86667
1374,location,"Nemirseta nr. Palanga, Litauen (Lithuania)"
1374,longitude,21.05
1374,type,time
1375,date,2006-08-15
1375,directed,TRUE
1375,latitude,53.85
1375,location,"Dabrowka nr. Mikolaiken, Mazurskie (Poland)"
1375,longitude,21.733333
1375,type,space
1376,date,2006-08-15
1376,directed,TRUE
1376,latitude,53.85
1376,location,"Dabrowka nr. Mikolaiken, Mazurskie (Poland)"
1376,longitude,21.733333
1376,type,time
1377,date,2006-08-16
1377,directed,TRUE
1377,latitude,53.26667
1377,location,"Walcz, Polen (Poland)"
1377,longitude,16.416667
1377,type,space
1378,date,2006-08-16
1378,directed,TRUE
1378,latitude,53.26667
1378,location,"Walcz, Polen (Poland)"
1378,longitude,16.416667
1378,type,time
1379,date,2006-11-27
1379,directed,TRUE
1379,latitude,54.26667
1379,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1379,longitude,8.666667
1379,type,space
1380,date,2006-11-27
1380,directed,TRUE
1380,latitude,54.26667
1380,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1380,longitude,8.666667
1380,type,time
1381,date,2006-11-28
1381,directed,TRUE
1381,latitude,55.61667
1381,location,"Vejersstrand, Jylland (Denmark)"
1381,longitude,8.116667
1381,type,space
1382,date,2006-11-28
1382,directed,TRUE
1382,latitude,55.61667
1382,location,"Vejersstrand, Jylland (Denmark)"
1382,longitude,8.116667
1382,type,time
1383,date,2006-11-30
1383,directed,TRUE
1383,latitude,55.81667
1383,location,"Nymindegab, Jylland (Denmark)"
1383,longitude,8.2
1383,type,space
1384,date,2006-11-30
1384,directed,TRUE
1384,latitude,55.81667
1384,location,"Nymindegab, Jylland (Denmark)"
1384,longitude,8.2
1384,type,time
1385,date,2007-06-15
1385,directed,TRUE
1385,latitude,54.33333
1385,location,"Kiel, Dietrichsdorf, Schleswig-Holstein (Germany)"
1385,longitude,10.183333
1385,type,space
1386,date,2007-06-15
1386,directed,TRUE
1386,latitude,54.33333
1386,location,"Kiel, Dietrichsdorf, Schleswig-Holstein (Germany)"
1386,longitude,10.183333
1386,type,time
1387,date,2007-06-19
1387,directed,TRUE
1387,latitude,54.3
1387,location,"Klausdorf, Schwentine, Schleswig-Holstein (Germany)"
1387,longitude,10.216667
1387,type,space
1388,date,2007-06-19
1388,directed,TRUE
1388,latitude,54.3
1388,location,"Klausdorf, Schwentine, Schleswig-Holstein (Germany)"
1388,longitude,10.216667
1388,type,time
1389,date,2007-06-24
1389,directed,TRUE
1389,latitude,50.23333
1389,location,"Langen-Bergheim, Hessen (Germany)"
1389,longitude,8.966667
1389,type,space
1390,date,2007-06-24
1390,directed,TRUE
1390,latitude,50.23333
1390,location,"Langen-Bergheim, Hessen (Germany)"
1390,longitude,8.966667
1390,type,time
1391,date,2007-06-30
1391,directed,TRUE
1391,latitude,47.78333
1391,location,"Bodman, Bodenwald, Baden-Württemberg (Germany)"
1391,longitude,9.033333
1391,type,space
1392,date,2007-06-30
1392,directed,TRUE
1392,latitude,47.78333
1392,location,"Bodman, Bodenwald, Baden-Württemberg (Germany)"
1392,longitude,9.033333
1392,type,time
1393,date,2007-06-30
1393,directed,TRUE
1393,latitude,47.78333
1393,location,"Bodman, Stockenloch, Baden-Württemberg (Germany)"
1393,longitude,9.05
1393,type,space
1394,date,2007-06-30
1394,directed,TRUE
1394,latitude,47.78333
1394,location,"Bodman, Stockenloch, Baden-Württemberg (Germany)"
1394,longitude,9.05
1394,type,time
1395,date,2007-07-03
1395,directed,TRUE
1395,latitude,47.71667
1395,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1395,longitude,8.983333
1395,type,space
1396,date,2007-07-03
1396,directed,TRUE
1396,latitude,47.71667
1396,location,"Radolfzell, Mettnau, Baden-Württemberg (Germany)"
1396,longitude,8.983333
1396,type,time
1397,date,2007-07-03
1397,directed,TRUE
1397,latitude,47.73333
1397,location,"Radolfzell, Markelfingen, Hornhalde, Baden-Württemberg (Germany)"
1397,longitude,9.016667
1397,type,space
1398,date,2007-07-03
1398,directed,TRUE
1398,latitude,47.73333
1398,location,"Radolfzell, Markelfingen, Hornhalde, Baden-Württemberg (Germany)"
1398,longitude,9.016667
1398,type,time
1399,date,2007-07-03
